Country Name,Country Code,Indicator Name,Indicator Code,Year,GDP
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,1987,24025800000
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,1988,26385800000
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,1989,28161200000
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,1990,30603919000
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,1991,32287031000
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,1992,34630430000
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,1993,36922456000
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,1994,39690630000
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,1995,42647331000
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,1996,45340835000
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,1997,48187039000
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,1998,54086400000
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,1999,57841000000
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,2000,61701800000
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,2001,69208400000
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,2002,71623500000
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,2003,74827400000
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,2004,80322313000
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,2005,83914521300
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,2006,87276164400
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,2007,89524131600
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,2008,93639300000
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,2009,96385600000
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,2010,98381300000
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,2011,1.00352E+11
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,2012,1.01565E+11
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,2013,1.0245E+11
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,2014,1.02446E+11
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,2015,1.03376E+11
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,2016,1.04337E+11
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,2017,1.03446E+11
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,2018,1.00958E+11
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,2019,1.05126E+11
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,2020,1.03131E+11
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,2021,1.06427E+11
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,2022,1.13844E+11
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,2023,1.18375E+11
Puerto Rico (US),PRI,GDP (current US$),NY.GDP.MKTP.CD,2024,1.25842E+11
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1960,3339150158
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1961,3573719085
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1962,3835883663
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1963,4084251593
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1964,4429202657
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1965,4901711248
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1966,5370108031
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1967,6002607030
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1968,6644693214
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1969,7287555035
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1970,8108235704
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1971,9201604240
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1972,11239117865
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1973,15090564186
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1974,17512391476
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1975,19347607843
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1976,20332831565
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1977,21439523311
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1978,23487614051
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1979,26622819672
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1980,32896519824
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1981,31977276873
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1982,30527754793
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1983,27239650742
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1984,25217969050
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1985,27115807742
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1986,38745901354
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1987,48182925857
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1988,56347250696
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1989,60594092182
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1990,78713860217
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1991,89233599278
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1992,1.07592E+11
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1993,95009751901
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1994,99688641304
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1995,1.18122E+11
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1996,1.2263E+11
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1997,1.17017E+11
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1998,1.23946E+11
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1999,1.2747E+11
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2000,1.18605E+11
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2001,1.21604E+11
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2002,1.34796E+11
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2003,1.65226E+11
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2004,1.89382E+11
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2005,1.97254E+11
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2006,2.08756E+11
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2007,2.40496E+11
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2008,2.63416E+11
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2009,2.44668E+11
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2010,2.38444E+11
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2011,2.45427E+11
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2012,2.16537E+11
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2013,2.26677E+11
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2014,2.30079E+11
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2015,1.99039E+11
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2016,2.06305E+11
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2017,2.20863E+11
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2018,2.42093E+11
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2019,2.40116E+11
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2020,2.29619E+11
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2021,2.56056E+11
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2022,2.56899E+11
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2023,2.89697E+11
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2024,3.08683E+11
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1960,288884368
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1961,322053713.2
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1962,360698412.7
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1963,383904761.9
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1964,408349206.3
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1965,443587301.6
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1966,465888888.9
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1967,492674603.2
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1968,517650793.7
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1969,556293650.8
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1970,594611111.1
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1971,664571428.6
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1972,769039682.5
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1973,995531746
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1974,1333475397
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1975,1511420635
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1976,1698960317
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1977,2092158730
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1978,2559857143
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1979,3416777778
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1980,4448087302
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1981,5624515873
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1982,5419411765
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1983,5673248726
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1984,4502462807
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1985,3282449236
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1986,3723993943
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1987,3971044724
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1988,4255683528
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1989,4757732200
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1990,5812114523
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1991,6984367763
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1992,7157424031
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1993,7249533620
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1994,7870982005
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1995,9062131475
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1996,9788391781
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1997,9965225678
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1998,9260481572
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1999,8837070236
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2000,8855705140
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2001,8495806432
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2002,7196260657
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2003,7691367471
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2004,9624440836
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2005,10737500188
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2006,13429430050
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2007,17856393235
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2008,24615267664
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2009,22355151162
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2010,27260886405
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2011,33756238767
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2012,33271921136
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2013,38501122141
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2014,40377929296
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2015,36211447840
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2016,36089700223
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2017,38997129474
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2018,40225448341
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2019,37925338329
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2020,35432178068
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2021,39950899939
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2022,41952910858
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2023,43118053175
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2024,44458118400
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,1994,2843300000
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,1995,3282800000
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,1996,3409600000
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,1997,3759800000
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,1998,4067800000
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,1999,4271200000
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2000,4313600000
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2001,4003700000
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2002,3555800000
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2003,3968000000
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2004,4603100000
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2005,5125700000
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2006,5348300000
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2007,5815700000
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2008,7310400000
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2009,8085700000
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2010,9681500000
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2011,11186100000
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2012,12208400000
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2013,13515500000
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2014,13989700000
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2015,13972400000
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2016,15405400000
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2017,16128000000
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2018,16276600000
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2019,17133500000
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2020,15531700000
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2021,18109000000
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2022,19165500000
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2023,17847900000
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2024,13711100000
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1970,423802353.2
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1971,477298982.4
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1972,565885771.7
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1973,757316230.7
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1974,1027747650
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1975,1136928462
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1976,1137538860
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1977,1196696801
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1978,1371556833
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1979,1652934749
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1980,1890599862
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1981,1955541041
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1982,1925494376
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1983,1843535003
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1984,1938376709
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1985,1862560930
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1986,2030345447
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1987,1986467978
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1988,2046486236
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1989,2132424515
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1990,2385132399
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1991,2529727433
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1992,2776997612
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1993,2916179027
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1994,3414639448
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1995,3706127850
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1996,3971803116
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1997,3981656721
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1998,3432398207
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1999,3744260445
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2000,3448150248
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2001,3391833623
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2002,3556381467
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2003,4239895600
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2004,4876586177
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2005,5413211543
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2006,5681297201
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2007,6259933142
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2008,6702775212
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2009,6042762282
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2010,6647706154
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2011,7755256902
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2012,8219768409
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2013,8547552414
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2014,9290184861
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2015,9103468778
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2016,9548954060
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2017,10283449683
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2018,10792820189
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2019,10712120597
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2020,9515415338
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2021,9581825674
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2022,10328388317
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2023,11168877227
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2024,11977251414
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1960,1.03701E+12
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1961,1.10485E+12
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1962,1.19565E+12
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1963,1.28663E+12
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1964,1.40569E+12
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1965,1.52855E+12
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1966,1.67167E+12
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1967,1.78653E+12
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1968,1.93788E+12
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1969,2.13435E+12
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1970,2.34046E+12
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1971,2.59801E+12
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1972,3.0169E+12
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1973,3.64915E+12
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1974,4.07678E+12
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1975,4.56789E+12
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1976,4.95595E+12
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1977,5.60057E+12
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1978,6.74612E+12
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1979,7.7515E+12
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1980,8.57774E+12
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1981,8.6769E+12
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1982,8.63719E+12
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1983,8.96338E+12
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1984,9.36523E+12
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1985,9.86002E+12
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1986,1.20541E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1987,1.39751E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1988,1.57429E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1989,1.64393E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1990,1.84432E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1991,1.9453E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1992,2.08715E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1993,2.10218E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1994,2.25159E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1995,2.49786E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1996,2.50967E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1997,2.46035E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1998,2.47078E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1999,2.59552E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2000,2.64104E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2001,2.61571E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2002,2.72851E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2003,3.05954E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2004,3.40004E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2005,3.5786E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2006,3.76598E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2007,4.11054E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2008,4.35451E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2009,4.10087E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2010,4.27716E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2011,4.5955E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2012,4.58683E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2013,4.63693E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2014,4.73116E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2015,4.47584E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2016,4.57854E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2017,4.77564E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2018,5.05992E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2019,5.11352E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2020,5.01403E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2021,5.58551E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2022,5.71287E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2023,6.05388E+13
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2024,6.30406E+13
